date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:09:09	96236/96236	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Jul%202021%2011:52:39%20GMT	https://iatindia.org/assets/img/about-banner.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/about-banner.jpg	(from https://iatindia.org/assets/css/style.css)
22:09:09	82053/82053	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Jul%202021%2011:52:39%20GMT	https://iatindia.org/assets/img/technician-banner.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/technician-banner.jpg	(from https://iatindia.org/assets/css/style.css)
22:09:09	64698/64698	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Jul%202021%2011:52:39%20GMT	https://iatindia.org/assets/img/courses-banner.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/courses-banner.jpg	(from https://iatindia.org/assets/css/style.css)
22:09:09	42940/42940	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Jul%202021%2011:52:39%20GMT	https://iatindia.org/assets/img/services-banner.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/services-banner.jpg	(from https://iatindia.org/assets/css/style.css)
22:09:09	26087/26087	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Jul%202021%2011:52:39%20GMT	https://iatindia.org/assets/img/gallery-banner.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/gallery-banner.jpg	(from https://iatindia.org/assets/css/style.css)
22:09:10	86627/86627	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Jul%202021%2011:52:39%20GMT	https://iatindia.org/assets/img/blog-banner.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/blog-banner.jpg	(from https://iatindia.org/assets/css/style.css)
22:09:10	53206/53206	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Jul%202021%2011:52:39%20GMT	https://iatindia.org/assets/img/alumnus-banner.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/alumnus-banner.jpg	(from https://iatindia.org/assets/css/style.css)
22:09:10	34576/34576	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Jul%202021%2011:52:39%20GMT	https://iatindia.org/assets/img/contact-banner.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/contact-banner.jpg	(from https://iatindia.org/assets/css/style.css)
22:09:10	165207/165207	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Jul%202021%2011:52:39%20GMT	https://iatindia.org/assets/img/about/britco-fixed-banner.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/about/britco-fixed-banner.jpg	(from https://iatindia.org/assets/css/style.css)
22:09:11	1552/1552	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Jan%202022%2016:39:11%20GMT	https://iatindia.org/assets/img/galley-banner.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/galley-banner.jpg	(from https://iatindia.org/assets/css/style.css)
22:09:11	105646/105646	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Jul%202021%2011:52:39%20GMT	https://iatindia.org/assets/img/courses-pop-image.png	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/courses-pop-image.png	(from https://iatindia.org/assets/css/style.css)
22:09:11	1552/1552	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Jan%202022%2016:39:11%20GMT	https://iatindia.org/assets/img/blog-more-banner.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/blog-more-banner.jpg	(from https://iatindia.org/assets/css/style.css)
22:09:12	1552/1552	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Jan%202022%2016:39:12%20GMT	https://iatindia.org/assets/img/trading-banner.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/trading-banner.jpg	(from https://iatindia.org/assets/css/style.css)
22:09:12	1552/1552	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Jan%202022%2016:39:12%20GMT	https://iatindia.org/assets/img/entrepreneur-promotion.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/entrepreneur-promotion.jpg	(from https://iatindia.org/assets/css/style.css)
22:09:13	1552/1552	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Jan%202022%2016:39:12%20GMT	https://iatindia.org/assets/img/smartphone-repairing.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/smartphone-repairing.jpg	(from https://iatindia.org/assets/css/style.css)
22:09:13	1552/1552	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Jan%202022%2016:39:13%20GMT	https://iatindia.org/assets/img/digital-profession-banner.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/digital-profession-banner.jpg	(from https://iatindia.org/assets/css/style.css)
22:09:13	1552/1552	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Jan%202022%2016:39:13%20GMT	https://iatindia.org/assets/img/digital-technician-banner.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/digital-technician-banner.jpg	(from https://iatindia.org/assets/css/style.css)
22:09:14	1552/1552	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Jan%202022%2016:39:13%20GMT	https://iatindia.org/assets/img/employment-package-banner.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/employment-package-banner.jpg	(from https://iatindia.org/assets/css/style.css)
22:09:14	1552/1552	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Jan%202022%2016:39:14%20GMT	https://iatindia.org/assets/img/smartphone-training.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/smartphone-training.jpg	(from https://iatindia.org/assets/css/style.css)
22:09:14	1552/1552	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2022%20Jan%202022%2016:39:14%20GMT	https://iatindia.org/assets/img/technician-supply.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/technician-supply.jpg	(from https://iatindia.org/assets/css/style.css)
22:09:15	2577/2577	---M-Z	200	added ('OK')	image/png	etag:%225eb03cf0-a11%22	https://cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/assets/owl.video.play.png	C:/Users/Lenovo/Downloads/iat/cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/assets/owl.video.play.png	(from https://cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/assets/owl.carousel.min.css)
22:09:15	43806/43806	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2009:06:36%20GMT	https://iatindia.org//storage/141/conversions/blog-image-frame-card.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/141/conversions/blog-image-frame-card.jpg	(from https://iatindia.org/blog)
22:09:16	32888/32888	---MC-	200	added ('OK')	text/html	date:Sat,%2022%20Jan%202022%2016:39:16%20GMT	https://iatindia.org/blog/lorem-ipsum-is-not-simply-random-text-roots-in-a-piece-of-classical	C:/Users/Lenovo/Downloads/iat/iatindia.org/blog/lorem-ipsum-is-not-simply-random-text-roots-in-a-piece-of-classical.html	(from https://iatindia.org/blog)
22:09:16	36966/36966	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2009:23:47%20GMT	https://iatindia.org//storage/144/conversions/blog-image-construction-card.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/144/conversions/blog-image-construction-card.jpg	(from https://iatindia.org/blog)
22:09:17	32895/32895	---MC-	200	added ('OK')	text/html	date:Sat,%2022%20Jan%202022%2016:39:16%20GMT	https://iatindia.org/blog/blog-2	C:/Users/Lenovo/Downloads/iat/iatindia.org/blog/blog-2.html	(from https://iatindia.org/blog)
22:09:17	111176/111176	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2009:23:47%20GMT	https://iatindia.org//storage/144/blog-image-construction.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/144/blog-image-construction.jpg	(from https://iatindia.org/blog)
22:09:17	67425/67425	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2009:06:36%20GMT	https://iatindia.org//storage/141/blog-image-frame.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/141/blog-image-frame.jpg	(from https://iatindia.org/blog)
22:09:17	235539/235539	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Jul%202021%2011:52:39%20GMT	https://iatindia.org/assets/img/vl.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/vl.jpg	(from https://iatindia.org/alumnus)
22:09:18	235450/235450	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Jul%202021%2011:52:39%20GMT	https://iatindia.org/assets/img/vl2.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/vl2.jpg	(from https://iatindia.org/alumnus)
22:09:18	218033/218033	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Jul%202021%2011:52:39%20GMT	https://iatindia.org/assets/img/vl3.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/vl3.jpg	(from https://iatindia.org/alumnus)
22:09:19	61822/61822	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Jul%202021%2011:52:39%20GMT	https://iatindia.org/assets/img/alumni-head-image.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/alumni-head-image.jpg	(from https://iatindia.org/alumnus)
22:09:19	186173/186173	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2007:18:52%20GMT	https://iatindia.org//storage/118/1.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/118/1.jpg	(from https://iatindia.org/gallery)
22:09:19	243399/243399	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Jul%202021%2011:52:39%20GMT	https://iatindia.org/assets/img/vl4.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/vl4.jpg	(from https://iatindia.org/alumnus)
22:09:19	38302/38302	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2007:18:52%20GMT	https://iatindia.org//storage/118/conversions/1-card.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/118/conversions/1-card.jpg	(from https://iatindia.org/gallery)
22:09:19	159693/159693	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2007:57:06%20GMT	https://iatindia.org//storage/119/2.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/119/2.jpg	(from https://iatindia.org/gallery)
22:09:19	35093/35093	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2007:57:06%20GMT	https://iatindia.org//storage/119/conversions/2-card.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/119/conversions/2-card.jpg	(from https://iatindia.org/gallery)
22:09:20	144692/144692	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2007:59:23%20GMT	https://iatindia.org//storage/120/3.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/120/3.jpg	(from https://iatindia.org/gallery)
22:09:20	28647/28647	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2007:59:23%20GMT	https://iatindia.org//storage/120/conversions/3-card.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/120/conversions/3-card.jpg	(from https://iatindia.org/gallery)
22:09:20	187804/187804	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2008:05:57%20GMT	https://iatindia.org//storage/121/4.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/121/4.jpg	(from https://iatindia.org/gallery)
22:09:20	40798/40798	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2008:05:57%20GMT	https://iatindia.org//storage/121/conversions/4-card.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/121/conversions/4-card.jpg	(from https://iatindia.org/gallery)
22:09:20	95262/95262	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2008:12:48%20GMT	https://iatindia.org//storage/122/5.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/122/5.jpg	(from https://iatindia.org/gallery)
22:09:21	23753/23753	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2008:12:48%20GMT	https://iatindia.org//storage/122/conversions/5-card.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/122/conversions/5-card.jpg	(from https://iatindia.org/gallery)
22:09:21	100325/100325	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2008:20:12%20GMT	https://iatindia.org//storage/123/6.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/123/6.jpg	(from https://iatindia.org/gallery)
22:09:21	24342/24342	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2008:20:12%20GMT	https://iatindia.org//storage/123/conversions/6-card.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/123/conversions/6-card.jpg	(from https://iatindia.org/gallery)
22:09:21	143689/143689	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2008:30:30%20GMT	https://iatindia.org//storage/125/7.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/125/7.jpg	(from https://iatindia.org/gallery)
22:09:22	29691/29691	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2008:30:30%20GMT	https://iatindia.org//storage/125/conversions/7-card.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/125/conversions/7-card.jpg	(from https://iatindia.org/gallery)
22:09:22	140293/140293	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2008:32:48%20GMT	https://iatindia.org//storage/126/8.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/126/8.jpg	(from https://iatindia.org/gallery)
22:09:22	29019/29019	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2008:32:48%20GMT	https://iatindia.org//storage/126/conversions/8-card.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/126/conversions/8-card.jpg	(from https://iatindia.org/gallery)
22:09:22	141338/141338	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2008:33:07%20GMT	https://iatindia.org//storage/127/9.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/127/9.jpg	(from https://iatindia.org/gallery)
22:09:22	30661/30661	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2008:33:07%20GMT	https://iatindia.org//storage/127/conversions/9-card.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/127/conversions/9-card.jpg	(from https://iatindia.org/gallery)
22:09:23	131687/131687	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2008:38:07%20GMT	https://iatindia.org//storage/128/10.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/128/10.jpg	(from https://iatindia.org/gallery)
22:09:23	30888/30888	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2008:38:07%20GMT	https://iatindia.org//storage/128/conversions/10-card.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/128/conversions/10-card.jpg	(from https://iatindia.org/gallery)
22:09:23	142365/142365	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2008:41:18%20GMT	https://iatindia.org//storage/129/11.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/129/11.jpg	(from https://iatindia.org/gallery)
22:09:23	34299/34299	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2008:41:18%20GMT	https://iatindia.org//storage/129/conversions/11-card.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/129/conversions/11-card.jpg	(from https://iatindia.org/gallery)
22:09:24	154853/154853	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2008:46:35%20GMT	https://iatindia.org//storage/130/12.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/130/12.jpg	(from https://iatindia.org/gallery)
22:09:24	39248/39248	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2008:46:35%20GMT	https://iatindia.org//storage/130/conversions/12-card.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/130/conversions/12-card.jpg	(from https://iatindia.org/gallery)
22:09:24	23196/23196	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Jul%202021%2011:52:39%20GMT	https://iatindia.org/assets/img/about/img-about.png	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/about/img-about.png	(from https://iatindia.org/about-us)
22:09:24	6504/6504	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2010%20Jul%202021%2011:52:39%20GMT	https://iatindia.org/assets/img/about/icon1.svg	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/about/icon1.svg	(from https://iatindia.org/about-us)
22:09:24	7248/7248	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2010%20Jul%202021%2011:52:39%20GMT	https://iatindia.org/assets/img/about/icon2.svg	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/about/icon2.svg	(from https://iatindia.org/about-us)
22:09:25	89962/89962	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2008:54:09%20GMT	https://iatindia.org//storage/131/courses-ecm-repairing04.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/131/courses-ecm-repairing04.jpg	(from https://iatindia.org/course/ecm-ecu-training)
22:09:25	3476/3476	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Jul%202021%2011:52:39%20GMT	https://iatindia.org/assets/img/about/autho-03.png	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/about/autho-03.png	(from https://iatindia.org/course/ecm-ecu-training)
22:09:25	6283/6283	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Jul%202021%2011:52:39%20GMT	https://iatindia.org/assets/img/about/autho-02.png	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/about/autho-02.png	(from https://iatindia.org/course/ecm-ecu-training)
22:09:25	4648/4648	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Jul%202021%2011:52:39%20GMT	https://iatindia.org/assets/img/about/autho-01.png	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/about/autho-01.png	(from https://iatindia.org/course/ecm-ecu-training)
22:09:26	6533/6533	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2010%20Jul%202021%2011:52:39%20GMT	https://iatindia.org/assets/img/arrow.svg	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/arrow.svg	(from https://iatindia.org/course/ecm-ecu-training)
22:09:26	77753/77753	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2008:56:11%20GMT	https://iatindia.org//storage/132/vehicle-diagnosis-technician-img01.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/132/vehicle-diagnosis-technician-img01.jpg	(from https://iatindia.org/course/car-scanning-&-diagnosis-training)
22:09:26	70002/70002	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2008:56:46%20GMT	https://iatindia.org//storage/133/courses-ecm-vehicle03.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/133/courses-ecm-vehicle03.jpg	(from https://iatindia.org/course/auto-electrical-&-car-ac)
22:09:27	54694/54694	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2010:03:16%20GMT	https://iatindia.org//storage/145/courses-image-caraccessoies01.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/145/courses-image-caraccessoies01.jpg	(from https://iatindia.org/course/car-electronic-accessories)
22:09:27	94564/94564	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2008:59:52%20GMT	https://iatindia.org//storage/136/courses-image-mechanic01.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/136/courses-image-mechanic01.jpg	(from https://iatindia.org/course/automobile-mechanic)
22:09:27	48045/48045	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2009:02:23%20GMT	https://iatindia.org//storage/138/courses-image-two-wheeler01.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/138/courses-image-two-wheeler01.jpg	(from https://iatindia.org/course/two-wheeler-mechanic)
22:09:28	76821/76821	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2009:03:03%20GMT	https://iatindia.org//storage/139/courses-image-wheelalignment02.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/139/courses-image-wheelalignment02.jpg	(from https://iatindia.org/course/wheel-alignment-training)
22:09:28	39537/39537	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Jul%202021%2011:52:39%20GMT	https://iatindia.org/assets/img/serve1.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/serve1.jpg	(from https://iatindia.org/services)
22:09:28	3404/3404	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2010%20Jul%202021%2011:52:39%20GMT	https://iatindia.org/assets/img/icons/icn1.svg	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/icons/icn1.svg	(from https://iatindia.org/services)
22:09:28	31717/31717	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Jul%202021%2011:52:39%20GMT	https://iatindia.org/assets/img/serve2.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/serve2.jpg	(from https://iatindia.org/services)
22:09:29	1782/1782	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2010%20Jul%202021%2011:52:39%20GMT	https://iatindia.org/assets/img/icons/icn2.svg	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/icons/icn2.svg	(from https://iatindia.org/services)
22:09:29	26262/26262	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Jul%202021%2011:52:39%20GMT	https://iatindia.org/assets/img/serve3.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/serve3.jpg	(from https://iatindia.org/services)
22:09:29	4093/4093	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2010%20Jul%202021%2011:52:39%20GMT	https://iatindia.org/assets/img/icons/icn3.svg	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/icons/icn3.svg	(from https://iatindia.org/services)
22:09:29	43604/43604	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Jul%202021%2011:52:39%20GMT	https://iatindia.org/assets/img/serve4.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/serve4.jpg	(from https://iatindia.org/services)
22:09:29	3291/3291	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2010%20Jul%202021%2011:52:39%20GMT	https://iatindia.org/assets/img/icons/icn4.svg	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/icons/icn4.svg	(from https://iatindia.org/services)
22:09:30	82413/82413	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Jul%202021%2011:52:39%20GMT	https://iatindia.org/assets/img/technicial-pop-image.png	C:/Users/Lenovo/Downloads/iat/iatindia.org/assets/img/technicial-pop-image.png	(from https://iatindia.org/technician-supply)
22:09:30	55040/55040	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20May%202021%2009:05:20%20GMT	https://iatindia.org//storage/140/conversions/iat-technician-card.jpg	C:/Users/Lenovo/Downloads/iat/iatindia.org/storage/140/conversions/iat-technician-card.jpg	(from https://iatindia.org/technician-supply)
